galaxy,stationary_role,sample_index,source_artifact,source_radius_value,source_radius_unit,radius_kpc_frozen,sigma_source_msun_pc2,sigma_source_err_minus_msun_pc2,sigma_source_err_plus_msun_pc2,surface_density_multiplier_to_common_1p33,sigma_neutral_1p33_msun_pc2,sigma_neutral_1p33_err_minus_msun_pc2,sigma_neutral_1p33_err_plus_msun_pc2,radius_mapping_method,helium_mapping_method,inclination_amplitude_rescale,source_note
NGC2976,calibration,3,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.6,kpc_source,0.596666666666,7.3,0.5,0.5,0.977941176471,7.13897058824,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,4,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.8,kpc_source,0.795555555555,7.5,0.6,0.6,0.977941176471,7.33455882353,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,5,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1,kpc_source,0.994444444444,7.8,0.7,0.7,0.977941176471,7.62794117647,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,6,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.1,kpc_source,1.09388888889,7.9,0.9,0.9,0.977941176471,7.72573529412,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,7,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.3,kpc_source,1.29277777778,7.8,1,1,0.977941176471,7.62794117647,0.977941176471,0.977941176471,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,8,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.5,kpc_source,1.49166666667,7.4,1,1,0.977941176471,7.23676470589,0.977941176471,0.977941176471,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,9,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.7,kpc_source,1.69055555555,6.7,0.9,0.9,0.977941176471,6.55220588236,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,10,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.8,kpc_source,1.79,5.8,0.8,0.8,0.977941176471,5.67205882353,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,11,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2,kpc_source,1.98888888889,4.8,0.7,0.7,0.977941176471,4.69411764706,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,12,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.2,kpc_source,2.18777777778,3.8,0.7,0.7,0.977941176471,3.71617647059,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,13,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.4,kpc_source,2.38666666667,3,0.6,0.6,0.977941176471,2.93382352941,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,14,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.5,kpc_source,2.48611111111,2.3,0.5,0.5,0.977941176471,2.24926470588,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,15,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.7,kpc_source,2.685,1.8,0.4,0.4,0.977941176471,1.76029411765,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,16,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.9,kpc_source,2.88388888889,1.4,0.3,0.3,0.977941176471,1.36911764706,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC2976,calibration,17,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.1,kpc_source,3.08277777778,1.1,0.3,0.3,0.977941176471,1.07573529412,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,0,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.3,kpc_source,0.3,4,0.6,0.6,0.977941176471,3.91176470588,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,1,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1,kpc_source,1,3.3,0.3,0.3,0.977941176471,3.22720588235,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,2,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.7,kpc_source,1.7,3.6,0.3,0.3,0.977941176471,3.5205882353,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,3,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.3,kpc_source,2.3,4.1,0.2,0.2,0.977941176471,4.00955882353,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,4,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3,kpc_source,3,4.9,0.5,0.5,0.977941176471,4.79191176471,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,5,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.7,kpc_source,3.7,5.9,0.5,0.5,0.977941176471,5.76985294118,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,6,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,4.3,kpc_source,4.3,6.2,0.4,0.4,0.977941176471,6.06323529412,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,7,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5,kpc_source,5,6.3,0.3,0.3,0.977941176471,6.16102941177,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,8,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5.7,kpc_source,5.7,6.5,0.3,0.3,0.977941176471,6.35661764706,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,9,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.4,kpc_source,6.4,6.6,0.4,0.4,0.977941176471,6.45441176471,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,10,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7,kpc_source,7,6.6,0.4,0.4,0.977941176471,6.45441176471,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,11,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7.7,kpc_source,7.7,6.7,0.5,0.5,0.977941176471,6.55220588236,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,12,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.4,kpc_source,8.4,6.8,0.5,0.5,0.977941176471,6.65,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,13,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9,kpc_source,9,7,0.5,0.5,0.977941176471,6.8455882353,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,14,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9.7,kpc_source,9.7,6.9,0.5,0.5,0.977941176471,6.74779411765,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,15,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,10.4,kpc_source,10.4,6.4,0.4,0.4,0.977941176471,6.25882352941,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,16,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11,kpc_source,11,6,0.3,0.3,0.977941176471,5.86764705883,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,17,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11.7,kpc_source,11.7,6.3,0.4,0.4,0.977941176471,6.16102941177,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,18,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,12.4,kpc_source,12.4,6.4,0.4,0.4,0.977941176471,6.25882352941,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,19,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,13,kpc_source,13,5.9,0.3,0.3,0.977941176471,5.76985294118,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,20,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,13.7,kpc_source,13.7,5.1,0.3,0.3,0.977941176471,4.9875,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,21,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,14.4,kpc_source,14.4,4.6,0.4,0.4,0.977941176471,4.49852941177,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3198,calibration,22,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,15.1,kpc_source,15.1,4.2,0.4,0.4,0.977941176471,4.10735294118,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3521,blind,0,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.3,kpc_source,0.215887850467,4.5,0.2,0.2,0.977941176471,4.40073529412,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3521,blind,1,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.8,kpc_source,0.575700934579,4.8,0.3,0.3,0.977941176471,4.69411764706,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3521,blind,2,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.3,kpc_source,0.935514018691,5.7,0.6,0.6,0.977941176471,5.57426470588,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3521,blind,3,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.8,kpc_source,1.2953271028,7.1,0.7,0.7,0.977941176471,6.94338235294,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC3521,blind,4,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.3,kpc_source,1.65514018692,8.3,0.8,0.8,0.977941176471,8.11691176471,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
