4307123088542905472  41.41817   1.40049    2.43 11.932  0.118  0.41 0.07 0 P21      7.749 0.009
4292749069984475264  41.59382  -5.84105   19.63 16.464  0.111 -0.25 0.2  1 Gaia_DR3 8.544 0.015
4311319782693546624  41.88401   3.86255   27.6  17.205  0.172 -0.65 0.2  1 Gaia_DR3 8.185 0.016
4237423603350413568  41.90156 -15.42747    7.57 14.396  0.053  0.3  0.04 0 Gaia_DR3 7.934 0.008
4310522675425308672  41.91306   1.57957    8.89 14.745  0.15   0.19 0.2  1 Gaia_DR3 7.997 0.015
4310538755783038080  41.91911   1.74846   10.67 15.14   0.139  0.14 0.2  1 Gaia_DR3 7.947 0.015
4310507179195737984  41.95445   3.32576   20.15 16.521  0.133 -0.28 0.2  1 Gaia_DR3 8.36  0.015
4310615133179261312  42.21437   1.81435   14.14 15.753  0.191 -0.0  0.2  1 P21      8.115 0.015
4310917056523109760  42.48346   3.02133   19.49 16.449  0.137 -0.25 0.2  1 Gaia_DR3 8.169 0.015
4310625338019596544  42.55132   1.65715   17.61 16.229  0.215 -0.16 0.2  1 P21      8.082 0.015
4310642552248059136  42.56301   1.88595   13.9  15.715  0.143  0.01 0.2  1 P21      8.079 0.015
4310672617022294400  42.63531   1.55756   27.68 17.211  0.199 -0.66 0.2  1 Gaia_DR3 7.697 0.016
4307648964337540992  42.64431   1.07133    7.1  14.256  0.155  0.21 0.2  1 Gaia_DR3 7.631 0.015
4311999250855594496  42.6681    4.69652   23.56 16.861  0.116 -0.45 0.2  1 Gaia_DR3 8.136 0.015
4307796505080583552  42.96844  -2.07148    1.08 10.161  0.072  0.2  0.0  0 Gaia_DR3 7.892 0.007
4504454570704957184  43.0144    5.93214   18.17 16.297  0.133 -0.19 0.2  1 Gaia_DR3 8.117 0.015
4310772951777341312  43.08827   1.72507   13.39 15.634  0.147  0.02 0.2  1 Gaia_DR3 8.001 0.015
4311868065374060416  43.14484   3.78856   18.76 16.366  0.205  0.0  0.15 0 Gaia_DR3 7.587 0.012
4310974299857366144  43.32679   1.83429   13.29 15.618  0.12   0.03 0.2  1 Gaia_DR3 7.871 0.015
4310785424363068416  43.33896   1.68286   16.39 16.072  0.196 -0.11 0.2  1 P21      8.169 0.015
4505300988492333312  43.33977   6.80091    3.84 12.92   0.114  0.19 0.2  1 Gaia_DR3 7.848 0.015
4310781472993037696  43.3528    1.58545   11.6  15.321  0.176  0.09 0.2  1 P21      7.928 0.015
4309198519820015232  43.51714   0.58103    5.64 13.756  0.175  0.21 0.2  1 P21      7.86  0.015
4307944836090489600  43.88953  -2.62736    1.82 11.305  0.113  0.14 0.2  1 Gaia_DR3 7.862 0.015
